prod_date,machine_id,shift_id,sku,units_good,units_scrap,units_total
2025-03-07,12,3,SKU020,530,3,533
2025-03-07,13,3,SKU001,262,23,285
2025-03-07,14,1,SKU025,731,46,777
2025-03-07,14,2,SKU037,635,63,698
2025-03-07,14,3,SKU001,622,23,645
2025-03-07,15,1,SKU019,531,3,534
2025-03-08,1,1,SKU017,253,29,282
2025-03-08,1,2,SKU025,362,8,370
2025-03-08,1,3,SKU033,663,58,721
2025-03-08,2,1,SKU038,265,0,265
2025-03-08,2,2,SKU009,526,66,592
2025-03-08,2,3,SKU033,518,65,583
2025-03-08,3,1,SKU029,334,23,357
2025-03-08,3,2,SKU004,625,84,709
2025-03-08,3,3,SKU033,583,57,640
2025-03-08,4,1,SKU007,296,0,296
2025-03-08,4,2,SKU033,701,45,746
2025-03-08,5,1,SKU006,607,55,662
2025-03-08,5,2,SKU010,731,89,820
2025-03-08,5,3,SKU025,666,91,757
2025-03-08,6,1,SKU021,734,18,752
2025-03-08,6,2,SKU033,648,39,687
2025-03-08,7,1,SKU003,731,78,809
2025-03-08,7,2,SKU027,567,12,579
2025-03-08,7,3,SKU031,702,86,788
2025-03-08,8,1,SKU009,548,7,555
2025-03-08,8,2,SKU023,571,82,653
2025-03-08,8,3,SKU019,344,26,370
2025-03-08,9,3,SKU023,253,14,267
2025-03-08,10,1,SKU032,535,1,536
2025-03-08,10,2,SKU033,392,40,432
2025-03-08,11,1,SKU004,784,31,815
2025-03-08,11,2,SKU027,742,69,811
2025-03-08,11,3,SKU039,453,22,475
2025-03-08,12,1,SKU007,753,87,840
2025-03-08,12,2,SKU028,206,18,224
2025-03-08,13,2,SKU036,444,48,492
2025-03-08,13,3,SKU002,591,80,671
2025-03-08,14,1,SKU030,780,24,804
2025-03-08,14,2,SKU026,562,82,644
2025-03-08,14,3,SKU040,341,21,362
2025-03-08,15,1,SKU005,208,9,217
2025-03-08,15,2,SKU006,734,106,840
2025-03-08,15,3,SKU038,296,3,299
2025-03-09,1,1,SKU028,512,3,515
2025-03-09,1,3,SKU038,461,21,482
2025-03-09,2,1,SKU031,208,29,237
2025-03-09,2,2,SKU040,288,2,290
2025-03-09,2,3,SKU004,430,34,464
2025-03-09,3,1,SKU007,298,36,334
2025-03-09,3,2,SKU015,561,29,590
2025-03-09,3,3,SKU009,651,40,691
2025-03-09,4,1,SKU019,463,34,497
2025-03-09,4,2,SKU002,754,10,764
2025-03-09,4,3,SKU027,418,14,432
2025-03-09,5,2,SKU008,424,59,483
2025-03-09,5,3,SKU011,464,2,466
2025-03-09,6,1,SKU040,385,16,401
2025-03-09,6,2,SKU022,425,2,427
2025-03-09,6,3,SKU003,211,17,228
2025-03-09,7,1,SKU002,443,42,485
2025-03-09,7,2,SKU040,730,49,779
2025-03-09,7,3,SKU040,787,5,792
2025-03-09,8,1,SKU035,506,33,539
2025-03-09,8,3,SKU038,219,28,247
2025-03-09,9,1,SKU008,504,45,549
2025-03-09,9,2,SKU020,262,21,283
2025-03-09,9,3,SKU025,782,44,826
2025-03-09,10,1,SKU003,599,15,614
2025-03-09,10,2,SKU020,391,44,435
2025-03-09,11,1,SKU015,395,28,423
2025-03-09,11,2,SKU001,332,33,365
2025-03-09,11,3,SKU009,497,22,519
2025-03-09,12,1,SKU001,514,37,551
2025-03-09,12,3,SKU001,550,33,583
2025-03-09,13,2,SKU032,227,21,248
2025-03-09,13,3,SKU020,660,37,697
2025-03-09,14,1,SKU004,614,47,661
2025-03-09,14,2,SKU024,698,64,762
2025-03-09,14,3,SKU009,508,9,517
2025-03-09,15,1,SKU016,727,55,782
2025-03-09,15,2,SKU039,741,96,837
2025-03-09,15,3,SKU005,744,48,792
2025-03-10,1,1,SKU037,513,62,575
2025-03-10,1,2,SKU033,208,7,215
2025-03-10,1,3,SKU034,696,29,725
2025-03-10,2,2,SKU021,403,55,458
2025-03-10,2,3,SKU015,766,52,818
2025-03-10,3,2,SKU031,348,28,376
2025-03-10,4,1,SKU032,373,42,415
2025-03-10,4,3,SKU012,656,5,661
2025-03-10,5,1,SKU019,534,38,572
2025-03-10,5,2,SKU008,436,43,479
2025-03-10,5,3,SKU040,352,35,387
2025-03-10,6,1,SKU036,508,8,516
2025-03-10,6,2,SKU034,605,83,688
2025-03-10,7,1,SKU019,771,0,771
2025-03-10,7,2,SKU026,582,60,642
2025-03-10,7,3,SKU014,384,4,388
2025-03-10,8,1,SKU037,541,65,606
2025-03-10,8,2,SKU034,320,2,322
2025-03-10,8,3,SKU012,383,13,396
2025-03-10,9,1,SKU026,612,63,675
2025-03-10,9,3,SKU039,602,34,636
2025-03-10,10,1,SKU024,593,64,657
2025-03-10,10,3,SKU008,585,0,585
2025-03-10,11,1,SKU005,305,41,346
2025-03-10,11,2,SKU031,540,21,561
2025-03-10,11,3,SKU009,464,1,465
2025-03-10,12,1,SKU025,772,24,796
2025-03-10,12,2,SKU028,571,47,618
2025-03-10,12,3,SKU027,664,93,757
2025-03-10,13,1,SKU016,707,58,765
2025-03-10,13,3,SKU033,604,20,624
2025-03-10,14,1,SKU006,367,23,390
2025-03-10,14,2,SKU027,536,40,576
2025-03-10,14,3,SKU032,765,11,776
2025-03-10,15,1,SKU020,321,2,323
2025-03-10,15,2,SKU028,254,3,257
2025-03-10,15,3,SKU035,239,4,243
2025-03-11,1,1,SKU032,709,32,741
2025-03-11,1,2,SKU009,785,101,886
2025-03-11,1,3,SKU012,336,18,354
2025-03-11,2,1,SKU012,760,71,831
2025-03-11,2,2,SKU007,754,34,788
2025-03-11,2,3,SKU030,648,70,718
2025-03-11,3,1,SKU028,313,18,331
2025-03-11,3,2,SKU030,765,99,864
2025-03-11,3,3,SKU002,453,1,454
2025-03-11,4,1,SKU039,510,18,528
2025-03-11,4,2,SKU028,580,70,650
2025-03-11,4,3,SKU036,397,50,447
2025-03-11,5,1,SKU005,408,11,419
2025-03-11,5,3,SKU039,370,48,418
2025-03-11,6,1,SKU021,790,71,861
2025-03-11,6,3,SKU027,568,3,571
2025-03-11,7,2,SKU021,367,35,402
2025-03-11,7,3,SKU038,526,15,541
2025-03-11,8,1,SKU039,288,1,289
2025-03-11,8,3,SKU029,547,46,593
2025-03-11,9,1,SKU038,570,18,588
2025-03-11,9,2,SKU038,649,64,713
2025-03-11,9,3,SKU016,473,27,500
2025-03-11,10,1,SKU006,259,27,286
2025-03-11,10,2,SKU005,338,16,354
2025-03-11,10,3,SKU004,643,2,645
2025-03-11,11,1,SKU025,347,8,355
2025-03-11,11,2,SKU010,357,39,396
2025-03-11,11,3,SKU020,595,51,646
2025-03-11,12,1,SKU031,751,5,756
2025-03-11,12,2,SKU025,383,45,428
2025-03-11,12,3,SKU034,665,66,731
2025-03-11,13,1,SKU024,706,79,785
2025-03-11,13,2,SKU014,221,8,229
2025-03-11,13,3,SKU011,661,62,723
2025-03-11,14,1,SKU028,547,50,597
2025-03-11,14,3,SKU040,511,22,533
2025-03-11,15,1,SKU017,684,49,733
2025-03-11,15,3,SKU036,398,19,417
2025-03-12,1,1,SKU031,671,34,705
2025-03-12,1,2,SKU039,588,38,626
2025-03-12,1,3,SKU011,452,29,481
2025-03-12,2,1,SKU023,603,8,611
2025-03-12,2,2,SKU023,361,40,401
2025-03-12,3,1,SKU007,451,26,477
2025-03-12,3,3,SKU038,409,9,418
2025-03-12,4,2,SKU036,402,11,413
2025-03-12,4,3,SKU012,242,26,268
2025-03-12,5,2,SKU003,537,7,544
2025-03-12,5,3,SKU007,626,74,700
2025-03-12,6,1,SKU026,546,33,579
2025-03-12,6,3,SKU009,240,22,262
2025-03-12,7,1,SKU026,522,43,565
2025-03-12,7,2,SKU001,219,26,245
2025-03-12,7,3,SKU027,767,36,803
2025-03-12,8,1,SKU009,785,18,803
2025-03-12,8,2,SKU010,307,16,323
2025-03-12,8,3,SKU022,347,49,396
2025-03-12,9,1,SKU037,720,90,810
2025-03-12,9,2,SKU019,221,11,232
2025-03-12,9,3,SKU007,570,47,617
2025-03-12,10,1,SKU001,374,25,399
2025-03-12,10,2,SKU038,471,46,517
2025-03-12,11,1,SKU032,397,35,432
2025-03-12,11,2,SKU034,368,24,392
2025-03-12,11,3,SKU039,799,33,832
2025-03-12,12,1,SKU036,556,37,593
2025-03-12,12,2,SKU012,335,24,359
2025-03-12,12,3,SKU011,748,76,824
2025-03-12,13,2,SKU006,359,1,360
2025-03-12,13,3,SKU027,442,54,496
2025-03-12,14,1,SKU017,349,18,367
2025-03-12,14,2,SKU012,248,13,261
2025-03-12,14,3,SKU032,474,47,521
2025-03-12,15,2,SKU027,769,65,834
2025-03-12,15,3,SKU001,302,10,312
2025-03-13,1,1,SKU024,266,2,268
2025-03-13,1,2,SKU025,298,24,322
2025-03-13,1,3,SKU034,478,37,515
2025-03-13,2,2,SKU036,385,52,437
2025-03-13,3,1,SKU021,351,31,382
2025-03-13,3,3,SKU022,622,80,702
2025-03-13,4,1,SKU028,435,34,469
2025-03-13,4,3,SKU017,473,1,474
2025-03-13,5,1,SKU023,784,94,878
2025-03-13,5,2,SKU029,787,42,829
2025-03-13,5,3,SKU039,745,99,844
2025-03-13,6,1,SKU001,383,7,390
2025-03-13,6,2,SKU025,343,7,350
2025-03-13,6,3,SKU022,382,17,399
2025-03-13,7,1,SKU021,397,16,413
2025-03-13,7,3,SKU004,237,5,242
2025-03-13,8,2,SKU031,211,21,232
2025-03-13,8,3,SKU006,619,63,682
2025-03-13,9,2,SKU016,417,20,437
2025-03-13,10,1,SKU032,320,28,348
2025-03-13,10,2,SKU009,457,52,509
2025-03-13,10,3,SKU018,365,10,375
2025-03-13,11,1,SKU030,705,30,735
2025-03-13,11,2,SKU007,230,17,247
2025-03-13,11,3,SKU023,330,47,377
2025-03-13,12,1,SKU040,389,27,416
2025-03-13,12,3,SKU008,711,11,722
2025-03-13,13,1,SKU025,249,7,256
2025-03-13,13,2,SKU030,642,60,702
2025-03-13,13,3,SKU025,477,3,480
2025-03-13,14,1,SKU024,430,50,480
2025-03-13,14,2,SKU029,608,19,627
2025-03-13,14,3,SKU010,746,108,854
2025-03-13,15,2,SKU024,671,14,685
2025-03-14,1,1,SKU019,283,18,301
2025-03-14,1,2,SKU009,247,11,258
2025-03-14,1,3,SKU016,591,42,633
2025-03-14,2,1,SKU007,536,9,545
2025-03-14,2,2,SKU038,304,30,334
2025-03-14,2,3,SKU034,341,45,386
2025-03-14,3,1,SKU002,234,6,240
2025-03-14,3,2,SKU023,457,52,509
2025-03-14,4,1,SKU017,720,60,780
2025-03-14,4,2,SKU030,290,31,321
2025-03-14,5,1,SKU016,566,57,623
2025-03-14,5,2,SKU024,511,51,562
2025-03-14,5,3,SKU023,641,77,718
2025-03-14,6,1,SKU008,325,5,330
2025-03-14,7,1,SKU009,709,28,737
2025-03-14,7,2,SKU009,231,0,231
2025-03-14,7,3,SKU035,676,4,680
2025-03-14,8,1,SKU026,473,41,514
2025-03-14,8,2,SKU001,674,99,773
2025-03-14,8,3,SKU009,235,25,260
2025-03-14,9,1,SKU036,735,108,843
2025-03-14,9,2,SKU003,385,16,401
2025-03-14,9,3,SKU028,229,9,238
2025-03-14,10,1,SKU023,582,86,668
2025-03-14,10,2,SKU013,786,87,873
2025-03-14,10,3,SKU036,596,78,674
2025-03-14,11,1,SKU010,425,11,436
2025-03-14,11,2,SKU026,502,28,530
2025-03-14,11,3,SKU007,592,52,644
2025-03-14,12,2,SKU001,466,9,475
2025-03-14,12,3,SKU004,488,41,529
2025-03-14,13,1,SKU023,223,30,253
2025-03-14,13,2,SKU029,210,17,227
2025-03-14,13,3,SKU005,743,83,826
2025-03-14,14,2,SKU018,347,23,370
2025-03-14,14,3,SKU039,423,37,460
2025-03-14,15,2,SKU037,254,10,264
2025-03-14,15,3,SKU038,740,59,799
2025-03-15,1,1,SKU018,748,93,841
2025-03-15,1,2,SKU040,456,41,497
2025-03-15,1,3,SKU037,519,1,520
2025-03-15,2,2,SKU014,307,30,337
2025-03-15,2,3,SKU037,652,66,718
2025-03-15,3,1,SKU040,316,4,320
2025-03-15,3,2,SKU040,712,6,718
2025-03-15,3,3,SKU025,211,20,231
2025-03-15,4,1,SKU040,272,15,287
2025-03-15,4,2,SKU026,676,37,713
2025-03-15,4,3,SKU029,428,5,433
2025-03-15,5,3,SKU007,431,31,462
2025-03-15,6,1,SKU017,543,76,619
2025-03-15,6,2,SKU036,625,63,688
2025-03-15,6,3,SKU025,401,4,405
2025-03-15,7,1,SKU024,498,73,571
2025-03-15,8,1,SKU026,433,24,457
2025-03-15,8,2,SKU011,618,39,657
2025-03-15,8,3,SKU014,493,53,546
2025-03-15,9,1,SKU007,682,68,750
2025-03-15,9,2,SKU004,544,78,622
2025-03-15,9,3,SKU014,713,100,813
2025-03-15,10,1,SKU038,227,27,254
2025-03-15,10,2,SKU031,238,1,239
2025-03-15,10,3,SKU005,580,54,634
2025-03-15,11,1,SKU022,708,78,786
2025-03-15,11,2,SKU012,447,17,464
2025-03-15,11,3,SKU003,593,37,630
2025-03-15,12,2,SKU016,296,10,306
2025-03-15,13,2,SKU009,402,5,407
2025-03-15,13,3,SKU021,599,33,632
2025-03-15,14,1,SKU012,661,62,723
2025-03-15,14,2,SKU006,235,9,244
2025-03-15,14,3,SKU017,279,18,297
2025-03-15,15,1,SKU040,332,25,357
2025-03-15,15,2,SKU013,768,36,804
2025-03-16,1,1,SKU025,702,23,725
2025-03-16,1,2,SKU010,564,1,565
2025-03-16,1,3,SKU022,591,47,638
2025-03-16,2,1,SKU008,509,43,552
2025-03-16,2,2,SKU021,356,17,373
2025-03-16,2,3,SKU037,627,35,662
2025-03-16,3,1,SKU018,227,17,244
2025-03-16,3,2,SKU035,345,23,368
2025-03-16,4,1,SKU032,440,14,454
2025-03-16,4,2,SKU031,503,5,508
2025-03-16,4,3,SKU037,312,35,347
2025-03-16,5,1,SKU017,713,67,780
2025-03-16,5,2,SKU025,665,68,733
2025-03-16,5,3,SKU028,343,23,366
2025-03-16,6,1,SKU005,251,20,271
2025-03-16,6,2,SKU029,210,13,223
2025-03-16,6,3,SKU006,485,39,524
2025-03-16,7,1,SKU004,448,34,482
2025-03-16,7,2,SKU011,624,20,644
2025-03-16,7,3,SKU008,421,33,454
2025-03-16,8,1,SKU019,397,56,453
2025-03-16,8,2,SKU026,273,2,275
2025-03-16,8,3,SKU027,372,15,387
2025-03-16,9,1,SKU025,364,11,375
2025-03-16,9,2,SKU027,495,47,542
2025-03-16,9,3,SKU036,548,48,596
2025-03-16,10,1,SKU040,266,36,302
2025-03-16,10,2,SKU023,295,13,308
2025-03-16,10,3,SKU015,720,14,734
2025-03-16,11,1,SKU003,393,52,445
2025-03-16,11,2,SKU037,343,16,359
2025-03-16,11,3,SKU017,523,55,578
2025-03-16,12,1,SKU039,546,60,606
2025-03-16,12,2,SKU005,249,9,258
2025-03-16,12,3,SKU024,476,42,518
2025-03-16,13,1,SKU008,360,49,409
2025-03-16,13,2,SKU014,692,16,708
2025-03-16,13,3,SKU005,507,53,560
2025-03-16,14,1,SKU037,606,46,652
2025-03-16,14,2,SKU007,466,46,512
2025-03-16,14,3,SKU002,474,50,524
2025-03-16,15,1,SKU040,711,32,743
2025-03-16,15,2,SKU032,612,4,616
2025-03-17,1,1,SKU013,555,25,580
2025-03-17,1,2,SKU025,633,28,661
2025-03-17,2,1,SKU034,776,29,805
2025-03-17,2,2,SKU009,266,23,289
2025-03-17,2,3,SKU001,575,38,613
2025-03-17,3,1,SKU016,554,15,569
2025-03-17,3,2,SKU007,604,35,639
2025-03-17,3,3,SKU036,633,92,725
2025-03-17,4,2,SKU035,368,35,403
2025-03-17,4,3,SKU022,512,43,555
2025-03-17,5,1,SKU030,521,65,586
2025-03-17,5,2,SKU031,625,81,706
2025-03-17,5,3,SKU001,493,59,552
2025-03-17,6,1,SKU009,467,33,500
2025-03-17,6,2,SKU028,248,29,277
2025-03-17,6,3,SKU033,512,71,583
2025-03-17,7,1,SKU003,413,31,444
2025-03-17,7,3,SKU003,660,76,736
2025-03-17,8,1,SKU014,473,24,497
2025-03-17,8,2,SKU004,428,1,429
2025-03-17,8,3,SKU001,624,31,655
2025-03-17,9,1,SKU006,656,17,673
2025-03-17,9,2,SKU027,313,9,322
2025-03-17,9,3,SKU007,650,94,744
2025-03-17,10,1,SKU025,441,21,462
2025-03-17,10,2,SKU032,448,12,460
2025-03-17,11,1,SKU006,675,41,716
2025-03-17,11,2,SKU039,503,64,567
2025-03-17,11,3,SKU012,225,21,246
2025-03-17,12,1,SKU018,645,36,681
2025-03-17,12,2,SKU003,436,10,446
2025-03-17,12,3,SKU001,792,34,826
2025-03-17,13,1,SKU006,617,0,617
2025-03-17,13,2,SKU031,247,33,280
2025-03-17,13,3,SKU003,388,54,442
2025-03-17,14,1,SKU002,437,36,473
2025-03-17,14,2,SKU025,506,26,532
2025-03-17,14,3,SKU038,244,11,255
2025-03-17,15,1,SKU030,436,54,490
2025-03-17,15,2,SKU001,396,56,452
2025-03-17,15,3,SKU004,670,46,716
2025-03-18,1,1,SKU002,261,10,271
2025-03-18,1,2,SKU023,254,15,269
2025-03-18,1,3,SKU017,609,47,656
2025-03-18,2,1,SKU030,683,77,760
2025-03-18,2,2,SKU035,740,39,779
2025-03-18,2,3,SKU002,242,3,245
2025-03-18,3,1,SKU016,557,80,637
2025-03-18,3,2,SKU033,387,23,410
2025-03-18,3,3,SKU024,686,93,779
2025-03-18,4,1,SKU035,619,62,681
2025-03-18,4,2,SKU008,310,32,342
2025-03-18,4,3,SKU021,239,18,257
2025-03-18,5,1,SKU019,508,35,543
2025-03-18,5,3,SKU028,729,39,768
2025-03-18,6,1,SKU002,287,21,308
2025-03-18,6,2,SKU005,741,70,811
2025-03-18,6,3,SKU004,711,32,743
2025-03-18,7,2,SKU014,320,5,325
2025-03-18,7,3,SKU006,514,13,527
2025-03-18,8,3,SKU020,440,30,470
2025-03-18,9,1,SKU020,253,29,282
2025-03-18,9,2,SKU036,308,2,310
2025-03-18,9,3,SKU024,454,63,517
2025-03-18,10,1,SKU014,784,17,801
2025-03-18,10,2,SKU009,277,17,294
2025-03-18,10,3,SKU040,787,73,860
2025-03-18,12,1,SKU020,424,29,453
2025-03-18,12,2,SKU022,430,61,491
2025-03-18,12,3,SKU015,262,32,294
2025-03-18,13,1,SKU036,278,28,306
2025-03-18,13,2,SKU005,556,62,618
2025-03-18,13,3,SKU031,514,10,524
2025-03-18,14,2,SKU017,268,18,286
2025-03-18,14,3,SKU010,757,12,769
2025-03-18,15,2,SKU035,771,108,879
2025-03-18,15,3,SKU004,397,1,398
2025-03-19,1,2,SKU033,412,45,457
2025-03-19,1,3,SKU001,727,57,784
2025-03-19,2,1,SKU032,517,16,533
2025-03-19,2,2,SKU024,479,2,481
2025-03-19,2,3,SKU003,578,79,657
2025-03-19,3,2,SKU009,609,13,622
2025-03-19,4,1,SKU006,646,9,655
2025-03-19,4,2,SKU040,203,1,204
2025-03-19,4,3,SKU027,781,84,865
2025-03-19,5,2,SKU005,482,18,500
2025-03-19,5,3,SKU040,575,76,651
2025-03-19,6,1,SKU014,205,10,215
2025-03-19,6,2,SKU012,658,4,662
2025-03-19,7,2,SKU002,686,75,761
2025-03-19,7,3,SKU024,427,29,456
2025-03-19,8,1,SKU007,621,16,637
2025-03-19,8,2,SKU019,445,17,462
2025-03-19,8,3,SKU026,429,51,480
2025-03-19,9,1,SKU031,510,60,570
2025-03-19,9,2,SKU037,417,0,417
2025-03-19,9,3,SKU015,602,16,618
2025-03-19,10,1,SKU033,514,12,526
2025-03-19,10,2,SKU027,203,20,223
2025-03-19,10,3,SKU036,214,0,214
2025-03-19,11,2,SKU039,237,23,260
2025-03-19,11,3,SKU017,475,46,521
2025-03-19,12,1,SKU024,725,23,748
2025-03-19,12,2,SKU005,776,5,781
2025-03-19,12,3,SKU034,288,35,323
2025-03-19,13,1,SKU013,308,4,312
2025-03-19,13,2,SKU033,585,29,614
2025-03-19,13,3,SKU027,554,56,610
2025-03-19,14,1,SKU025,317,4,321
2025-03-19,14,2,SKU017,390,28,418
2025-03-19,14,3,SKU011,574,15,589
2025-03-19,15,2,SKU034,673,98,771
2025-03-19,15,3,SKU014,433,16,449
2025-03-20,1,1,SKU033,449,15,464
2025-03-20,1,2,SKU032,278,34,312
2025-03-20,1,3,SKU037,373,33,406
2025-03-20,2,2,SKU002,306,24,330
2025-03-20,2,3,SKU035,322,7,329
2025-03-20,3,2,SKU040,695,14,709
2025-03-20,3,3,SKU005,508,11,519
2025-03-20,4,1,SKU025,714,102,816
2025-03-20,4,2,SKU040,387,22,409
2025-03-20,4,3,SKU030,244,35,279
2025-03-20,5,1,SKU015,206,26,232
2025-03-20,5,2,SKU037,327,40,367
2025-03-20,5,3,SKU006,646,70,716
2025-03-20,6,2,SKU030,472,45,517
2025-03-20,6,3,SKU040,496,17,513
2025-03-20,7,1,SKU012,754,52,806
2025-03-20,7,2,SKU006,373,8,381
2025-03-20,7,3,SKU013,266,7,273
2025-03-20,8,1,SKU019,255,36,291
2025-03-20,8,2,SKU010,644,67,711
2025-03-20,8,3,SKU015,259,25,284
2025-03-20,9,1,SKU033,552,65,617
2025-03-20,9,2,SKU026,407,34,441
2025-03-20,9,3,SKU023,267,39,306
2025-03-20,10,1,SKU004,747,91,838
2025-03-20,10,2,SKU027,654,20,674
2025-03-20,11,1,SKU001,448,38,486
2025-03-20,11,2,SKU008,459,58,517
2025-03-20,12,1,SKU035,634,74,708
2025-03-20,12,2,SKU028,244,17,261
2025-03-20,12,3,SKU003,407,1,408
2025-03-20,13,1,SKU030,250,18,268
2025-03-20,13,2,SKU003,785,102,887
2025-03-20,13,3,SKU004,472,46,518
2025-03-20,14,1,SKU032,785,43,828
2025-03-20,14,2,SKU002,690,34,724
2025-03-20,14,3,SKU029,554,6,560
2025-03-20,15,2,SKU029,420,35,455
2025-03-20,15,3,SKU032,613,31,644
2025-03-21,1,1,SKU022,574,0,574
2025-03-21,1,2,SKU022,467,0,467
2025-03-21,1,3,SKU014,239,22,261
2025-03-21,2,1,SKU002,710,1,711
2025-03-21,2,2,SKU015,345,22,367
2025-03-21,3,1,SKU036,778,101,879
2025-03-21,3,3,SKU001,517,69,586
2025-03-21,4,1,SKU001,713,20,733
2025-03-21,4,2,SKU026,550,32,582
2025-03-21,4,3,SKU027,294,14,308
2025-03-21,5,1,SKU006,712,36,748
2025-03-21,5,2,SKU020,301,37,338
2025-03-21,5,3,SKU007,588,39,627
2025-03-21,6,2,SKU020,644,62,706
2025-03-21,6,3,SKU005,214,27,241
2025-03-21,7,2,SKU026,564,21,585
2025-03-21,7,3,SKU039,433,50,483
2025-03-21,8,1,SKU003,635,58,693
2025-03-21,8,2,SKU015,281,5,286
2025-03-21,8,3,SKU028,387,26,413
2025-03-21,9,1,SKU038,418,50,468
2025-03-21,9,2,SKU006,376,10,386
2025-03-21,9,3,SKU011,503,27,530
2025-03-21,10,1,SKU032,331,27,358
2025-03-21,10,2,SKU039,517,47,564
2025-03-21,10,3,SKU028,399,12,411
2025-03-21,11,1,SKU038,648,18,666
2025-03-21,11,2,SKU026,357,1,358
2025-03-21,11,3,SKU003,498,42,540
2025-03-21,12,1,SKU023,769,24,793
2025-03-21,12,2,SKU030,238,33,271
2025-03-21,12,3,SKU010,305,9,314
2025-03-21,13,2,SKU032,370,27,397
2025-03-21,13,3,SKU029,742,39,781
2025-03-21,14,1,SKU004,740,22,762
2025-03-21,14,2,SKU009,615,80,695
2025-03-21,14,3,SKU031,518,37,555
2025-03-21,15,1,SKU020,275,15,290
2025-03-21,15,2,SKU007,423,58,481
2025-03-21,15,3,SKU037,352,15,367
2025-03-22,1,1,SKU020,383,12,395
2025-03-22,1,2,SKU008,616,25,641
2025-03-22,2,2,SKU025,270,18,288
2025-03-22,2,3,SKU009,349,25,374
2025-03-22,3,1,SKU035,584,86,670
2025-03-22,3,2,SKU027,677,19,696
2025-03-22,3,3,SKU021,574,44,618
2025-03-22,4,1,SKU030,625,42,667
2025-03-22,4,3,SKU026,536,74,610
2025-03-22,5,1,SKU021,624,88,712
2025-03-22,5,2,SKU027,773,60,833
2025-03-22,6,1,SKU034,749,105,854
2025-03-22,6,2,SKU001,700,72,772
2025-03-22,6,3,SKU036,248,9,257
2025-03-22,7,1,SKU032,695,39,734
2025-03-22,7,2,SKU027,703,62,765
2025-03-22,7,3,SKU032,623,76,699
2025-03-22,8,1,SKU022,574,39,613
2025-03-22,8,2,SKU019,557,34,591
2025-03-22,8,3,SKU001,798,73,871
2025-03-22,9,1,SKU019,794,74,868
2025-03-22,9,2,SKU031,444,63,507
2025-03-22,9,3,SKU026,799,88,887
2025-03-22,10,1,SKU003,591,84,675
2025-03-22,10,3,SKU017,789,95,884
2025-03-22,11,1,SKU028,327,43,370
2025-03-22,11,2,SKU004,738,6,744
2025-03-22,12,1,SKU038,454,2,456
2025-03-22,12,2,SKU027,448,42,490
2025-03-22,13,1,SKU002,762,57,819
2025-03-22,13,2,SKU013,267,37,304
2025-03-22,13,3,SKU005,430,12,442
2025-03-22,14,1,SKU040,347,34,381
2025-03-22,14,2,SKU005,732,43,775
2025-03-22,14,3,SKU001,255,18,273
2025-03-22,15,1,SKU034,587,62,649
2025-03-22,15,3,SKU034,354,26,380
2025-03-23,1,2,SKU034,622,58,680
2025-03-23,2,1,SKU012,376,50,426
2025-03-23,2,2,SKU014,563,56,619
2025-03-23,2,3,SKU017,633,38,671
2025-03-23,3,1,SKU020,549,15,564
2025-03-23,3,2,SKU024,200,15,215
2025-03-23,3,3,SKU031,746,86,832
2025-03-23,4,1,SKU036,441,33,474
2025-03-23,4,2,SKU019,540,12,552
2025-03-23,5,1,SKU006,673,0,673
2025-03-23,5,2,SKU017,769,60,829
2025-03-23,5,3,SKU013,708,103,811
2025-03-23,6,1,SKU039,416,60,476
2025-03-23,6,2,SKU007,548,30,578
2025-03-23,7,1,SKU025,754,19,773
2025-03-23,7,3,SKU040,683,39,722
2025-03-23,8,1,SKU037,607,89,696
2025-03-23,8,2,SKU034,427,20,447
2025-03-23,8,3,SKU011,425,3,428
2025-03-23,9,1,SKU032,371,46,417
2025-03-23,9,2,SKU038,287,18,305
2025-03-23,9,3,SKU011,591,45,636
2025-03-23,10,3,SKU020,265,20,285
2025-03-23,11,2,SKU040,503,49,552
2025-03-23,11,3,SKU020,596,16,612
2025-03-23,12,1,SKU030,702,32,734
2025-03-23,12,2,SKU039,589,23,612
2025-03-23,12,3,SKU004,548,14,562
2025-03-23,13,1,SKU018,484,57,541
2025-03-23,13,2,SKU009,290,8,298
2025-03-23,13,3,SKU008,266,20,286
2025-03-23,14,1,SKU031,734,17,751
2025-03-23,14,2,SKU023,429,0,429
2025-03-23,14,3,SKU019,589,1,590
2025-03-23,15,1,SKU001,619,76,695
2025-03-23,15,2,SKU004,547,30,577
2025-03-23,15,3,SKU040,661,34,695
2025-03-24,2,2,SKU010,668,2,670
2025-03-24,2,3,SKU013,452,58,510
2025-03-24,3,1,SKU017,576,67,643
2025-03-24,3,2,SKU024,758,76,834
2025-03-24,4,1,SKU028,290,1,291
2025-03-24,4,2,SKU031,729,100,829
2025-03-24,4,3,SKU016,236,4,240
2025-03-24,5,1,SKU031,718,48,766
2025-03-24,6,1,SKU014,697,96,793
2025-03-24,6,2,SKU026,316,33,349
2025-03-24,6,3,SKU010,373,51,424
2025-03-24,7,1,SKU036,578,41,619
2025-03-24,7,2,SKU012,760,49,809
2025-03-24,7,3,SKU009,320,26,346
2025-03-24,8,1,SKU012,693,33,726
2025-03-24,8,2,SKU005,778,77,855
2025-03-24,8,3,SKU001,260,28,288
2025-03-24,9,1,SKU023,296,18,314
2025-03-24,9,2,SKU035,566,76,642
2025-03-24,9,3,SKU018,790,81,871
