date_sk,machine_sk,shift_sk,product_sk,units_good,units_scrap,units_total,ideal_rate_per_min,planned_minutes
71,15,3,1,302,10,312,1.5,480
72,1,1,24,266,2,268,1.0,480
72,1,2,25,298,24,322,1.5,480
72,1,3,34,478,37,515,1.0,480
72,2,2,36,385,52,437,0.8,480
72,3,1,21,351,31,382,1.5,480
72,3,3,22,622,80,702,1.2,480
72,4,1,28,435,34,469,1.5,480
72,4,3,17,473,1,474,1.2,480
72,5,1,23,784,94,878,1.2,480
72,5,2,29,787,42,829,0.8,480
72,5,3,39,745,99,844,1.0,480
72,6,1,1,383,7,390,1.5,480
72,6,2,25,343,7,350,1.5,480
72,6,3,22,382,17,399,1.2,480
72,7,1,21,397,16,413,1.5,480
72,7,3,4,237,5,242,0.8,480
72,8,2,31,211,21,232,1.2,480
72,8,3,6,619,63,682,1.5,480
72,9,2,16,417,20,437,1.2,480
72,10,1,32,320,28,348,0.8,480
72,10,2,9,457,52,509,1.0,480
72,10,3,18,365,10,375,1.2,480
72,11,1,30,705,30,735,1.5,480
72,11,2,7,230,17,247,1.0,480
72,11,3,23,330,47,377,1.2,480
72,12,1,40,389,27,416,1.5,480
72,12,3,8,711,11,722,1.0,480
72,13,1,25,249,7,256,1.5,480
72,13,2,30,642,60,702,1.5,480
72,13,3,25,477,3,480,1.5,480
72,14,1,24,430,50,480,1.0,480
72,14,2,29,608,19,627,0.8,480
72,14,3,10,746,108,854,1.2,480
72,15,2,24,671,14,685,1.0,480
73,1,1,19,283,18,301,1.5,480
73,1,2,9,247,11,258,1.0,480
73,1,3,16,591,42,633,1.2,480
73,2,1,7,536,9,545,1.0,480
73,2,2,38,304,30,334,1.5,480
73,2,3,34,341,45,386,1.0,480
73,3,1,2,234,6,240,0.8,480
73,3,2,23,457,52,509,1.2,480
73,4,1,17,720,60,780,1.2,480
73,4,2,30,290,31,321,1.5,480
73,5,1,16,566,57,623,1.2,480
73,5,2,24,511,51,562,1.0,480
73,5,3,23,641,77,718,1.2,480
73,6,1,8,325,5,330,1.0,480
73,7,1,9,709,28,737,1.0,480
73,7,2,9,231,0,231,1.0,480
73,7,3,35,676,4,680,0.8,480
73,8,1,26,473,41,514,1.0,480
73,8,2,1,674,99,773,1.5,480
73,8,3,9,235,25,260,1.0,480
73,9,1,36,735,108,843,0.8,480
73,9,2,3,385,16,401,1.5,480
73,9,3,28,229,9,238,1.5,480
73,10,1,23,582,86,668,1.2,480
73,10,2,13,786,87,873,1.0,480
73,10,3,36,596,78,674,0.8,480
73,11,1,10,425,11,436,1.2,480
73,11,2,26,502,28,530,1.0,480
73,11,3,7,592,52,644,1.0,480
73,12,2,1,466,9,475,1.5,480
73,12,3,4,488,41,529,0.8,480
73,13,1,23,223,30,253,1.2,480
73,13,2,29,210,17,227,0.8,480
73,13,3,5,743,83,826,1.0,480
73,14,2,18,347,23,370,1.2,480
73,14,3,39,423,37,460,1.0,480
73,15,2,37,254,10,264,1.2,480
73,15,3,38,740,59,799,1.5,480
74,1,1,18,748,93,841,1.2,480
74,1,2,40,456,41,497,1.5,480
74,1,3,37,519,1,520,1.2,480
74,2,2,14,307,30,337,1.0,480
74,2,3,37,652,66,718,1.2,480
74,3,1,40,316,4,320,1.5,480
74,3,2,40,712,6,718,1.5,480
74,3,3,25,211,20,231,1.5,480
74,4,1,40,272,15,287,1.5,480
74,4,2,26,676,37,713,1.0,480
74,4,3,29,428,5,433,0.8,480
74,5,3,7,431,31,462,1.0,480
74,6,1,17,543,76,619,1.2,480
74,6,2,36,625,63,688,0.8,480
74,6,3,25,401,4,405,1.5,480
74,7,1,24,498,73,571,1.0,480
74,8,1,26,433,24,457,1.0,480
74,8,2,11,618,39,657,1.0,480
74,8,3,14,493,53,546,1.0,480
74,9,1,7,682,68,750,1.0,480
74,9,2,4,544,78,622,0.8,480
74,9,3,14,713,100,813,1.0,480
74,10,1,38,227,27,254,1.5,480
74,10,2,31,238,1,239,1.2,480
74,10,3,5,580,54,634,1.0,480
74,11,1,22,708,78,786,1.2,480
74,11,2,12,447,17,464,1.5,480
74,11,3,3,593,37,630,1.5,480
74,12,2,16,296,10,306,1.2,480
74,13,2,9,402,5,407,1.0,480
74,13,3,21,599,33,632,1.5,480
74,14,1,12,661,62,723,1.5,480
74,14,2,6,235,9,244,1.5,480
74,14,3,17,279,18,297,1.2,480
74,15,1,40,332,25,357,1.5,480
74,15,2,13,768,36,804,1.0,480
75,1,1,25,702,23,725,1.5,480
75,1,2,10,564,1,565,1.2,480
75,1,3,22,591,47,638,1.2,480
75,2,1,8,509,43,552,1.0,480
75,2,2,21,356,17,373,1.5,480
75,2,3,37,627,35,662,1.2,480
75,3,1,18,227,17,244,1.2,480
75,3,2,35,345,23,368,0.8,480
75,4,1,32,440,14,454,0.8,480
75,4,2,31,503,5,508,1.2,480
75,4,3,37,312,35,347,1.2,480
75,5,1,17,713,67,780,1.2,480
75,5,2,25,665,68,733,1.5,480
75,5,3,28,343,23,366,1.5,480
75,6,1,5,251,20,271,1.0,480
75,6,2,29,210,13,223,0.8,480
75,6,3,6,485,39,524,1.5,480
75,7,1,4,448,34,482,0.8,480
75,7,2,11,624,20,644,1.0,480
75,7,3,8,421,33,454,1.0,480
75,8,1,19,397,56,453,1.5,480
75,8,2,26,273,2,275,1.0,480
75,8,3,27,372,15,387,0.8,480
75,9,1,25,364,11,375,1.5,480
75,9,2,27,495,47,542,0.8,480
75,9,3,36,548,48,596,0.8,480
75,10,1,40,266,36,302,1.5,480
75,10,2,23,295,13,308,1.2,480
75,10,3,15,720,14,734,1.2,480
75,11,1,3,393,52,445,1.5,480
75,11,2,37,343,16,359,1.2,480
75,11,3,17,523,55,578,1.2,480
75,12,1,39,546,60,606,1.0,480
75,12,2,5,249,9,258,1.0,480
75,12,3,24,476,42,518,1.0,480
75,13,1,8,360,49,409,1.0,480
75,13,2,14,692,16,708,1.0,480
75,13,3,5,507,53,560,1.0,480
75,14,1,37,606,46,652,1.2,480
75,14,2,7,466,46,512,1.0,480
75,14,3,2,474,50,524,0.8,480
75,15,1,40,711,32,743,1.5,480
75,15,2,32,612,4,616,0.8,480
76,1,1,13,555,25,580,1.0,480
76,1,2,25,633,28,661,1.5,480
76,2,1,34,776,29,805,1.0,480
76,2,2,9,266,23,289,1.0,480
76,2,3,1,575,38,613,1.5,480
76,3,1,16,554,15,569,1.2,480
76,3,2,7,604,35,639,1.0,480
76,3,3,36,633,92,725,0.8,480
76,4,2,35,368,35,403,0.8,480
76,4,3,22,512,43,555,1.2,480
76,5,1,30,521,65,586,1.5,480
76,5,2,31,625,81,706,1.2,480
76,5,3,1,493,59,552,1.5,480
76,6,1,9,467,33,500,1.0,480
76,6,2,28,248,29,277,1.5,480
76,6,3,33,512,71,583,0.8,480
76,7,1,3,413,31,444,1.5,480
76,7,3,3,660,76,736,1.5,480
76,8,1,14,473,24,497,1.0,480
76,8,2,4,428,1,429,0.8,480
76,8,3,1,624,31,655,1.5,480
76,9,1,6,656,17,673,1.5,480
76,9,2,27,313,9,322,0.8,480
76,9,3,7,650,94,744,1.0,480
76,10,1,25,441,21,462,1.5,480
76,10,2,32,448,12,460,0.8,480
76,11,1,6,675,41,716,1.5,480
76,11,2,39,503,64,567,1.0,480
76,11,3,12,225,21,246,1.5,480
76,12,1,18,645,36,681,1.2,480
76,12,2,3,436,10,446,1.5,480
76,12,3,1,792,34,826,1.5,480
76,13,1,6,617,0,617,1.5,480
76,13,2,31,247,33,280,1.2,480
76,13,3,3,388,54,442,1.5,480
76,14,1,2,437,36,473,0.8,480
76,14,2,25,506,26,532,1.5,480
76,14,3,38,244,11,255,1.5,480
76,15,1,30,436,54,490,1.5,480
76,15,2,1,396,56,452,1.5,480
76,15,3,4,670,46,716,0.8,480
77,1,1,2,261,10,271,0.8,480
77,1,2,23,254,15,269,1.2,480
77,1,3,17,609,47,656,1.2,480
77,2,1,30,683,77,760,1.5,480
77,2,2,35,740,39,779,0.8,480
77,2,3,2,242,3,245,0.8,480
77,3,1,16,557,80,637,1.2,480
77,3,2,33,387,23,410,0.8,480
77,3,3,24,686,93,779,1.0,480
77,4,1,35,619,62,681,0.8,480
77,4,2,8,310,32,342,1.0,480
77,4,3,21,239,18,257,1.5,480
77,5,1,19,508,35,543,1.5,480
77,5,3,28,729,39,768,1.5,480
77,6,1,2,287,21,308,0.8,480
77,6,2,5,741,70,811,1.0,480
77,6,3,4,711,32,743,0.8,480
77,7,2,14,320,5,325,1.0,480
77,7,3,6,514,13,527,1.5,480
77,8,3,20,440,30,470,1.5,480
77,9,1,20,253,29,282,1.5,480
77,9,2,36,308,2,310,0.8,480
77,9,3,24,454,63,517,1.0,480
77,10,1,14,784,17,801,1.0,480
77,10,2,9,277,17,294,1.0,480
77,10,3,40,787,73,860,1.5,480
77,12,1,20,424,29,453,1.5,480
77,12,2,22,430,61,491,1.2,480
77,12,3,15,262,32,294,1.2,480
77,13,1,36,278,28,306,0.8,480
77,13,2,5,556,62,618,1.0,480
77,13,3,31,514,10,524,1.2,480
77,14,2,17,268,18,286,1.2,480
77,14,3,10,757,12,769,1.2,480
77,15,2,35,771,108,879,0.8,480
77,15,3,4,397,1,398,0.8,480
78,1,2,33,412,45,457,0.8,480
78,1,3,1,727,57,784,1.5,480
78,2,1,32,517,16,533,0.8,480
78,2,2,24,479,2,481,1.0,480
78,2,3,3,578,79,657,1.5,480
78,3,2,9,609,13,622,1.0,480
78,4,1,6,646,9,655,1.5,480
78,4,2,40,203,1,204,1.5,480
78,4,3,27,781,84,865,0.8,480
78,5,2,5,482,18,500,1.0,480
78,5,3,40,575,76,651,1.5,480
78,6,1,14,205,10,215,1.0,480
78,6,2,12,658,4,662,1.5,480
78,7,2,2,686,75,761,0.8,480
78,7,3,24,427,29,456,1.0,480
78,8,1,7,621,16,637,1.0,480
78,8,2,19,445,17,462,1.5,480
78,8,3,26,429,51,480,1.0,480
78,9,1,31,510,60,570,1.2,480
78,9,2,37,417,0,417,1.2,480
78,9,3,15,602,16,618,1.2,480
78,10,1,33,514,12,526,0.8,480
78,10,2,27,203,20,223,0.8,480
78,10,3,36,214,0,214,0.8,480
78,11,2,39,237,23,260,1.0,480
78,11,3,17,475,46,521,1.2,480
78,12,1,24,725,23,748,1.0,480
78,12,2,5,776,5,781,1.0,480
78,12,3,34,288,35,323,1.0,480
78,13,1,13,308,4,312,1.0,480
78,13,2,33,585,29,614,0.8,480
78,13,3,27,554,56,610,0.8,480
78,14,1,25,317,4,321,1.5,480
78,14,2,17,390,28,418,1.2,480
78,14,3,11,574,15,589,1.0,480
78,15,2,34,673,98,771,1.0,480
78,15,3,14,433,16,449,1.0,480
79,1,1,33,449,15,464,0.8,480
79,1,2,32,278,34,312,0.8,480
79,1,3,37,373,33,406,1.2,480
79,2,2,2,306,24,330,0.8,480
79,2,3,35,322,7,329,0.8,480
79,3,2,40,695,14,709,1.5,480
79,3,3,5,508,11,519,1.0,480
79,4,1,25,714,102,816,1.5,480
79,4,2,40,387,22,409,1.5,480
79,4,3,30,244,35,279,1.5,480
79,5,1,15,206,26,232,1.2,480
79,5,2,37,327,40,367,1.2,480
79,5,3,6,646,70,716,1.5,480
79,6,2,30,472,45,517,1.5,480
79,6,3,40,496,17,513,1.5,480
79,7,1,12,754,52,806,1.5,480
79,7,2,6,373,8,381,1.5,480
79,7,3,13,266,7,273,1.0,480
79,8,1,19,255,36,291,1.5,480
79,8,2,10,644,67,711,1.2,480
79,8,3,15,259,25,284,1.2,480
79,9,1,33,552,65,617,0.8,480
79,9,2,26,407,34,441,1.0,480
79,9,3,23,267,39,306,1.2,480
79,10,1,4,747,91,838,0.8,480
79,10,2,27,654,20,674,0.8,480
79,11,1,1,448,38,486,1.5,480
79,11,2,8,459,58,517,1.0,480
79,12,1,35,634,74,708,0.8,480
79,12,2,28,244,17,261,1.5,480
79,12,3,3,407,1,408,1.5,480
79,13,1,30,250,18,268,1.5,480
79,13,2,3,785,102,887,1.5,480
79,13,3,4,472,46,518,0.8,480
79,14,1,32,785,43,828,0.8,480
79,14,2,2,690,34,724,0.8,480
79,14,3,29,554,6,560,0.8,480
79,15,2,29,420,35,455,0.8,480
79,15,3,32,613,31,644,0.8,480
80,1,1,22,574,0,574,1.2,480
80,1,2,22,467,0,467,1.2,480
80,1,3,14,239,22,261,1.0,480
80,2,1,2,710,1,711,0.8,480
80,2,2,15,345,22,367,1.2,480
80,3,1,36,778,101,879,0.8,480
80,3,3,1,517,69,586,1.5,480
80,4,1,1,713,20,733,1.5,480
80,4,2,26,550,32,582,1.0,480
80,4,3,27,294,14,308,0.8,480
80,5,1,6,712,36,748,1.5,480
80,5,2,20,301,37,338,1.5,480
80,5,3,7,588,39,627,1.0,480
80,6,2,20,644,62,706,1.5,480
80,6,3,5,214,27,241,1.0,480
80,7,2,26,564,21,585,1.0,480
80,7,3,39,433,50,483,1.0,480
80,8,1,3,635,58,693,1.5,480
80,8,2,15,281,5,286,1.2,480
80,8,3,28,387,26,413,1.5,480
80,9,1,38,418,50,468,1.5,480
80,9,2,6,376,10,386,1.5,480
80,9,3,11,503,27,530,1.0,480
80,10,1,32,331,27,358,0.8,480
80,10,2,39,517,47,564,1.0,480
80,10,3,28,399,12,411,1.5,480
80,11,1,38,648,18,666,1.5,480
80,11,2,26,357,1,358,1.0,480
80,11,3,3,498,42,540,1.5,480
80,12,1,23,769,24,793,1.2,480
80,12,2,30,238,33,271,1.5,480
80,12,3,10,305,9,314,1.2,480
80,13,2,32,370,27,397,0.8,480
80,13,3,29,742,39,781,0.8,480
80,14,1,4,740,22,762,0.8,480
80,14,2,9,615,80,695,1.0,480
80,14,3,31,518,37,555,1.2,480
80,15,1,20,275,15,290,1.5,480
80,15,2,7,423,58,481,1.0,480
80,15,3,37,352,15,367,1.2,480
81,1,1,20,383,12,395,1.5,480
81,1,2,8,616,25,641,1.0,480
81,2,2,25,270,18,288,1.5,480
81,2,3,9,349,25,374,1.0,480
81,3,1,35,584,86,670,0.8,480
81,3,2,27,677,19,696,0.8,480
81,3,3,21,574,44,618,1.5,480
81,4,1,30,625,42,667,1.5,480
81,4,3,26,536,74,610,1.0,480
81,5,1,21,624,88,712,1.5,480
81,5,2,27,773,60,833,0.8,480
81,6,1,34,749,105,854,1.0,480
81,6,2,1,700,72,772,1.5,480
81,6,3,36,248,9,257,0.8,480
81,7,1,32,695,39,734,0.8,480
81,7,2,27,703,62,765,0.8,480
81,7,3,32,623,76,699,0.8,480
81,8,1,22,574,39,613,1.2,480
81,8,2,19,557,34,591,1.5,480
81,8,3,1,798,73,871,1.5,480
81,9,1,19,794,74,868,1.5,480
81,9,2,31,444,63,507,1.2,480
81,9,3,26,799,88,887,1.0,480
81,10,1,3,591,84,675,1.5,480
81,10,3,17,789,95,884,1.2,480
81,11,1,28,327,43,370,1.5,480
81,11,2,4,738,6,744,0.8,480
81,12,1,38,454,2,456,1.5,480
81,12,2,27,448,42,490,0.8,480
81,13,1,2,762,57,819,0.8,480
81,13,2,13,267,37,304,1.0,480
81,13,3,5,430,12,442,1.0,480
81,14,1,40,347,34,381,1.5,480
81,14,2,5,732,43,775,1.0,480
81,14,3,1,255,18,273,1.5,480
81,15,1,34,587,62,649,1.0,480
81,15,3,34,354,26,380,1.0,480
82,1,2,34,622,58,680,1.0,480
82,2,1,12,376,50,426,1.5,480
82,2,2,14,563,56,619,1.0,480
82,2,3,17,633,38,671,1.2,480
82,3,1,20,549,15,564,1.5,480
82,3,2,24,200,15,215,1.0,480
82,3,3,31,746,86,832,1.2,480
82,4,1,36,441,33,474,0.8,480
82,4,2,19,540,12,552,1.5,480
82,5,1,6,673,0,673,1.5,480
82,5,2,17,769,60,829,1.2,480
82,5,3,13,708,103,811,1.0,480
82,6,1,39,416,60,476,1.0,480
82,6,2,7,548,30,578,1.0,480
82,7,1,25,754,19,773,1.5,480
82,7,3,40,683,39,722,1.5,480
82,8,1,37,607,89,696,1.2,480
82,8,2,34,427,20,447,1.0,480
82,8,3,11,425,3,428,1.0,480
82,9,1,32,371,46,417,0.8,480
82,9,2,38,287,18,305,1.5,480
82,9,3,11,591,45,636,1.0,480
82,10,3,20,265,20,285,1.5,480
82,11,2,40,503,49,552,1.5,480
82,11,3,20,596,16,612,1.5,480
82,12,1,30,702,32,734,1.5,480
82,12,2,39,589,23,612,1.0,480
82,12,3,4,548,14,562,0.8,480
82,13,1,18,484,57,541,1.2,480
82,13,2,9,290,8,298,1.0,480
82,13,3,8,266,20,286,1.0,480
82,14,1,31,734,17,751,1.2,480
82,14,2,23,429,0,429,1.2,480
82,14,3,19,589,1,590,1.5,480
82,15,1,1,619,76,695,1.5,480
82,15,2,4,547,30,577,0.8,480
82,15,3,40,661,34,695,1.5,480
83,2,2,10,668,2,670,1.2,480
83,2,3,13,452,58,510,1.0,480
83,3,1,17,576,67,643,1.2,480
83,3,2,24,758,76,834,1.0,480
83,4,1,28,290,1,291,1.5,480
83,4,2,31,729,100,829,1.2,480
83,4,3,16,236,4,240,1.2,480
83,5,1,31,718,48,766,1.2,480
83,6,1,14,697,96,793,1.0,480
83,6,2,26,316,33,349,1.0,480
83,6,3,10,373,51,424,1.2,480
83,7,1,36,578,41,619,0.8,480
83,7,2,12,760,49,809,1.5,480
83,7,3,9,320,26,346,1.0,480
83,8,1,12,693,33,726,1.5,480
83,8,2,5,778,77,855,1.0,480
83,8,3,1,260,28,288,1.5,480
83,9,1,23,296,18,314,1.2,480
83,9,2,35,566,76,642,0.8,480
83,9,3,18,790,81,871,1.2,480
83,10,1,21,726,65,791,1.5,480
83,10,2,3,242,6,248,1.5,480
83,11,2,33,305,26,331,0.8,480
83,11,3,31,778,6,784,1.2,480
83,12,1,30,415,43,458,1.5,480
83,12,2,37,405,23,428,1.2,480
83,13,1,5,292,11,303,1.0,480
83,13,2,1,224,5,229,1.5,480
83,14,1,13,796,69,865,1.0,480
83,14,2,7,456,17,473,1.0,480
83,14,3,5,412,23,435,1.0,480
83,15,1,8,389,57,446,1.0,480
83,15,2,32,504,68,572,0.8,480
83,15,3,20,286,3,289,1.5,480
84,1,2,15,782,96,878,1.2,480
84,1,3,17,355,4,359,1.2,480
84,2,1,8,231,15,246,1.0,480
84,2,2,14,376,4,380,1.0,480
84,2,3,39,769,90,859,1.0,480
84,3,1,40,798,56,854,1.5,480
84,3,3,4,375,16,391,0.8,480
84,4,1,25,331,23,354,1.5,480
84,5,1,16,723,60,783,1.2,480
84,5,2,35,262,2,264,0.8,480
84,5,3,25,755,101,856,1.5,480
84,6,2,2,580,64,644,0.8,480
84,6,3,33,365,30,395,0.8,480
84,7,1,31,542,74,616,1.2,480
84,7,2,17,325,42,367,1.2,480
84,7,3,34,464,64,528,1.0,480
84,8,2,18,498,32,530,1.2,480
84,8,3,19,435,35,470,1.5,480
84,9,1,35,235,3,238,0.8,480
84,9,2,9,287,28,315,1.0,480
84,9,3,18,694,35,729,1.2,480
84,10,1,14,738,89,827,1.0,480
84,10,2,31,730,97,827,1.2,480
84,11,1,9,738,16,754,1.0,480
84,11,2,7,604,71,675,1.0,480
84,11,3,31,778,6,784,1.2,480
84,12,1,38,761,72,833,1.5,480
84,12,3,12,522,38,560,1.5,480
84,13,1,24,291,25,316,1.0,480
84,13,2,19,773,1,774,1.5,480
84,13,3,4,573,0,573,0.8,480
84,14,1,10,321,44,365,1.2,480
84,14,2,37,632,56,688,1.2,480
84,14,3,32,792,39,831,0.8,480
84,15,1,8,792,43,835,1.0,480
84,15,2,6,244,4,248,1.5,480
84,15,3,16,542,1,543,1.2,480
85,1,2,33,206,12,218,0.8,480
85,1,3,25,232,23,255,1.5,480
85,2,1,18,284,23,307,1.2,480
85,2,2,26,669,87,756,1.0,480
85,2,3,18,333,44,377,1.2,480
85,3,1,8,226,7,233,1.0,480
85,3,2,8,423,23,446,1.0,480
85,3,3,39,257,35,292,1.0,480
85,4,1,6,489,41,530,1.5,480
85,4,2,39,484,68,552,1.0,480
85,4,3,4,390,32,422,0.8,480
85,5,1,28,794,4,798,1.5,480
85,5,2,36,767,35,802,0.8,480
85,5,3,29,419,11,430,0.8,480
85,6,2,6,284,38,322,1.5,480
85,6,3,15,648,5,653,1.2,480
85,7,1,15,722,8,730,1.2,480
85,7,2,8,620,80,700,1.0,480
85,7,3,8,505,20,525,1.0,480
85,8,1,10,690,32,722,1.2,480
85,8,2,30,295,10,305,1.5,480
85,9,1,2,489,40,529,0.8,480
85,9,2,11,396,41,437,1.0,480
85,9,3,38,316,9,325,1.5,480
85,10,1,39,739,41,780,1.0,480
85,10,3,9,713,98,811,1.0,480
85,11,1,16,713,18,731,1.2,480
85,11,2,40,613,12,625,1.5,480
85,12,1,25,326,14,340,1.5,480
85,12,2,39,276,5,281,1.0,480
85,12,3,40,555,58,613,1.5,480
85,13,1,17,404,29,433,1.2,480
85,13,3,13,583,59,642,1.0,480
85,14,1,7,692,35,727,1.0,480
85,14,2,23,207,17,224,1.2,480
85,14,3,24,291,29,320,1.0,480
85,15,1,35,790,49,839,0.8,480
85,15,2,1,258,24,282,1.5,480
85,15,3,5,356,14,370,1.0,480
86,1,1,21,630,81,711,1.5,480
86,1,2,24,594,59,653,1.0,480
86,2,1,1,313,41,354,1.5,480
86,2,2,13,497,36,533,1.0,480
86,2,3,30,410,51,461,1.5,480
86,3,1,14,672,60,732,1.0,480
86,3,2,7,298,24,322,1.0,480
86,3,3,17,279,26,305,1.2,480
86,4,1,35,237,9,246,0.8,480
86,4,2,2,610,19,629,0.8,480
86,4,3,6,766,74,840,1.5,480
86,5,2,1,767,51,818,1.5,480
86,5,3,12,418,23,441,1.5,480
86,6,1,16,361,41,402,1.2,480
86,6,2,32,479,29,508,0.8,480
86,6,3,10,797,80,877,1.2,480
86,7,1,14,602,29,631,1.0,480
86,7,2,5,432,46,478,1.0,480
86,7,3,1,383,19,402,1.5,480
86,8,1,30,375,28,403,1.5,480
86,8,2,1,430,35,465,1.5,480
86,8,3,36,541,40,581,0.8,480
86,9,1,16,256,18,274,1.2,480
86,9,3,40,291,19,310,1.5,480
86,10,1,4,596,50,646,0.8,480
86,10,2,22,636,49,685,1.2,480
86,10,3,27,673,38,711,0.8,480
86,11,1,32,267,9,276,0.8,480
86,11,2,24,511,3,514,1.0,480
86,11,3,5,271,14,285,1.0,480
86,12,1,32,449,4,453,0.8,480
86,12,2,32,344,1,345,0.8,480
86,12,3,9,433,25,458,1.0,480
86,14,1,34,742,58,800,1.0,480
86,14,2,3,458,24,482,1.5,480
86,15,1,3,545,66,611,1.5,480
86,15,2,3,255,21,276,1.5,480
86,15,3,4,616,45,661,0.8,480
87,1,1,21,400,32,432,1.5,480
87,1,2,6,220,27,247,1.5,480
87,1,3,29,692,93,785,0.8,480
87,2,2,27,585,58,643,0.8,480
87,2,3,25,225,23,248,1.5,480
87,3,1,21,454,46,500,1.5,480
87,3,2,25,354,14,368,1.5,480
87,4,1,24,561,64,625,1.0,480
87,5,1,8,388,51,439,1.0,480
87,5,2,20,592,73,665,1.5,480
87,6,1,30,406,43,449,1.5,480
87,6,2,17,476,21,497,1.2,480
87,6,3,14,696,66,762,1.0,480
87,7,2,18,239,6,245,1.2,480
87,7,3,7,372,39,411,1.0,480
87,8,1,3,785,113,898,1.5,480
87,8,3,9,648,73,721,1.0,480
87,9,1,34,730,58,788,1.0,480
87,10,1,10,219,21,240,1.2,480
87,10,2,8,494,6,500,1.0,480
87,10,3,24,626,3,629,1.0,480
87,11,2,16,419,42,461,1.2,480
87,11,3,22,573,81,654,1.2,480
87,12,1,16,634,56,690,1.2,480
87,12,2,33,644,55,699,0.8,480
87,13,1,16,753,90,843,1.2,480
87,13,2,7,724,30,754,1.0,480
87,14,1,18,425,45,470,1.2,480
87,14,2,24,526,73,599,1.0,480
87,14,3,35,246,28,274,0.8,480
87,15,1,22,794,16,810,1.2,480
87,15,2,11,476,15,491,1.0,480
87,15,3,3,653,27,680,1.5,480
88,1,1,7,465,19,484,1.0,480
88,1,2,2,486,16,502,0.8,480
88,1,3,11,762,33,795,1.0,480
88,2,1,31,739,90,829,1.2,480
88,2,2,8,706,55,761,1.0,480
88,2,3,30,631,46,677,1.5,480
88,3,1,37,220,16,236,1.2,480
88,3,2,22,724,102,826,1.2,480
88,3,3,39,685,17,702,1.0,480
88,4,1,2,201,24,225,0.8,480
88,4,2,14,351,32,383,1.0,480
88,4,3,20,684,44,728,1.5,480
88,5,1,20,601,43,644,1.5,480
88,5,2,36,422,55,477,0.8,480
88,5,3,16,612,15,627,1.2,480
88,6,1,14,482,25,507,1.0,480
88,6,2,19,299,42,341,1.5,480
88,6,3,40,380,54,434,1.5,480
88,7,1,36,739,44,783,0.8,480
88,7,3,18,265,10,275,1.2,480
88,8,1,26,243,29,272,1.0,480
88,8,2,5,322,17,339,1.0,480
88,9,1,15,760,75,835,1.2,480
88,9,2,8,452,22,474,1.0,480
88,9,3,39,449,14,463,1.0,480
88,10,1,33,607,22,629,0.8,480
88,10,2,8,665,45,710,1.0,480
88,10,3,5,623,80,703,1.0,480
88,11,1,12,269,31,300,1.5,480
88,11,3,11,613,78,691,1.0,480
88,12,1,25,298,25,323,1.5,480
88,12,2,31,203,9,212,1.2,480
88,12,3,37,288,15,303,1.2,480
88,13,1,36,385,53,438,0.8,480
88,13,2,15,543,57,600,1.2,480
88,13,3,35,367,4,371,0.8,480
88,14,1,9,376,22,398,1.0,480
88,14,3,26,657,81,738,1.0,480
88,15,1,31,207,20,227,1.2,480
88,15,2,2,726,23,749,0.8,480
88,15,3,22,392,30,422,1.2,480
89,1,1,27,464,53,517,0.8,480
89,1,2,7,712,38,750,1.0,480
89,1,3,29,225,13,238,0.8,480
89,2,1,8,208,25,233,1.0,480
89,2,2,35,675,87,762,0.8,480
89,2,3,33,235,25,260,0.8,480
89,3,1,34,614,91,705,1.0,480
89,3,2,18,758,49,807,1.2,480
89,3,3,21,658,39,697,1.5,480
89,4,1,16,733,75,808,1.2,480
89,4,3,33,624,42,666,0.8,480
89,5,1,40,759,25,784,1.5,480
89,5,2,15,293,16,309,1.2,480
89,5,3,21,699,47,746,1.5,480
89,6,1,38,792,95,887,1.5,480
89,6,2,32,685,99,784,0.8,480
89,7,2,24,655,11,666,1.0,480
89,8,1,29,284,25,309,0.8,480
89,8,2,37,603,48,651,1.2,480
89,8,3,19,373,28,401,1.5,480
89,9,1,10,265,14,279,1.2,480
89,9,2,23,574,30,604,1.2,480
89,9,3,13,568,79,647,1.0,480
89,10,2,32,668,88,756,0.8,480
89,11,1,4,282,22,304,0.8,480
89,11,2,5,312,36,348,1.0,480
89,11,3,19,391,53,444,1.5,480
89,12,1,20,279,8,287,1.5,480
89,12,2,39,384,43,427,1.0,480
89,12,3,1,617,47,664,1.5,480
89,13,1,18,570,4,574,1.2,480
89,13,2,34,266,22,288,1.0,480
89,14,2,15,541,15,556,1.2,480
89,15,1,30,751,3,754,1.5,480
90,1,1,30,696,32,728,1.5,480
90,1,3,33,399,53,452,0.8,480
90,2,1,23,288,19,307,1.2,480
90,2,2,12,471,47,518,1.5,480
90,3,2,37,531,58,589,1.2,480
90,3,3,14,736,73,809,1.0,480
90,4,1,6,765,13,778,1.5,480
90,4,2,18,235,17,252,1.2,480
90,4,3,29,662,68,730,0.8,480
90,5,1,5,615,73,688,1.0,480
90,5,2,29,730,52,782,0.8,480
90,5,3,27,350,5,355,0.8,480
90,6,1,21,315,44,359,1.5,480
90,6,3,6,206,25,231,1.5,480
90,7,1,16,599,42,641,1.2,480
90,7,2,16,573,57,630,1.2,480
90,7,3,17,284,1,285,1.2,480
90,8,1,24,249,27,276,1.0,480
90,8,2,35,427,22,449,0.8,480
90,8,3,28,731,52,783,1.5,480
90,9,1,7,771,111,882,1.0,480
90,9,3,27,417,51,468,0.8,480
